start,end,today,deviceid,audit,enumerator_id,survey_consent,consent_no,consent_no_other,ki_sector,ki_sector_other,region_reporting,province_reporting,district_reporting,bsu_reporting,settlement_name,settlement_name_other,settlement_name_all,settlement_dulicate,duplicates,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,conflict_disaster_other,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,other_incidents_other,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,date,_validation_status,_index,enumerator_id_final,Dimension
2019-08-06T14:58:23.997+04:30,2019-08-06T15:30:30.988+04:30,43683,3.56E+14,,1,yes,,,sector_health,,north_eastern,baghlan,pul_e_khumri,bala_dori,bala_dori_awal,,bala_dori_awal,bala_dori_bala_dori_awal,#REF!,face_to_face,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_charcoal,no,yes,yes,meds_not_available,yes,conflict_cause,yes,yes,yes,yes,no,yes,pump_public,damage_none,almost_all,water_none,yes,no,hh_pit,okay,verbal_threat assault_no_weapon assault_weapon,1,1,1,0,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,no,no,yes,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_more_half,64120328,8be08426-6fc8-4d99-a1fa-35e63ead0f31,2019-08-06T11:22:45,8/6/2019,,87,baghlan_1,Conflict Intensity
2019-08-06T08:29:18.618+04:30,2019-08-06T08:49:48.330+04:30,43683,3.54E+14,,7,yes,,,sector_village_admin,,north_eastern,kunduz,chahar_darah,ghosh_tepa,qowsh_tapa,,qowsh_tapa,ghosh_tepa_qowsh_tapa,#REF!,phone_interview,yes,,,,events_flood,0,0,1,0,0,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20_50_hh,yes,no,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_employment needs_water,0,0,1,0,1,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,very_few,malnour_none,no_too_far,shelter_bricks,no,yes_disaster,20_50_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,,,yes,yes,no,no,account_half,64121911,57e2106e-3409-4f87-9107-961dddaef6fc,2019-08-06T11:33:17,8/6/2019,,88,kunduz_7,Mix
2019-08-06T13:51:33.658+04:30,2019-08-06T14:10:41.841+04:30,43683,3.54E+14,,7,yes,,,sector_village_admin,,north_eastern,kunduz,chahar_darah,chahar_shahid_gharia_ghasab,charai_abad,,charai_abad,chahar_shahid_gharia_ghasab_charai_abad,#REF!,phone_interview,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_20_50_hh,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,yes,half,malnour_none,no_too_far,shelter_bricks,no,yes_disaster,20_50_hh,half,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,sfc_water,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no,no,,,,,,,,,,no,yes,yes,no,yes,account_half,64121917,98cab17e-83e6-49e0-9aec-5af75f78a9d3,2019-08-06T11:33:22,8/6/2019,,89,kunduz_7,Mix
2019-08-06T14:12:58.896+04:30,2019-08-06T14:36:21.339+04:30,43683,3.54E+14,,7,yes,,,sector_village_admin,,north_eastern,kunduz,chahar_darah,ghangharat,basos_payen,,basos_payen,ghangharat_basos_payen,#REF!,phone_interview,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,no,armed_actors,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,50_100_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,no,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,no,,yes,yes,no,yes,account_more_half,64121923,6b2d885e-fc3e-4672-9ea4-2aeee3b9e867,2019-08-06T11:33:27,8/6/2019,,90,kunduz_7,Mix
2019-08-06T15:36:14.612+04:30,2019-08-06T16:01:11.880+04:30,43683,3.54E+14,,7,yes,,,sector_village_admin,,north_eastern,kunduz,chahar_darah,mama_khel,madrasa_qanqarat,,madrasa_qanqarat,mama_khel_madrasa_qanqarat,#REF!,phone_interview,yes,,,,events_drought,0,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,yes,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,no,no,,,,,,,,,no,,yes,yes,yes,yes,account_half,64121945,067a794b-199b-460e-b66b-25ff2e651610,2019-08-06T11:33:36,8/6/2019,,92,kunduz_7,Mix
2019-08-06T09:52:59.854+04:30,2019-08-06T10:20:07.019+04:30,43683,3.58E+14,,2,yes,,,sector_village_admin,representative of displaced people,north_eastern,badakhshan,jorm,khastak_payen,arwat,,arwat,khastak_payen_arwat,#REF!,face_to_face,yes,,,,events_earthquake events_flood events_avalanche_snowfall,0,1,1,1,0,0,0,events_earthquake events_flood,0,1,1,0,0,0,0,yes,displ_20_50_hh,no,no,activity_labour,,,yes_income_impact,0,0,1,1,0,0,,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,no,hunger_small,yes,yes,half,yes,half,malnour_more_half,no_not_accessible,shelter_bricks,yes,yes_disaster,50_100_hh,very_few,yes,heating_dung,no,no,no,meds_expensive,no,disease_cause,yes,no,yes,no,no,yes,piped_public,damage_disaster,almost_all,water_none,yes,yes,burning,okay,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,,yes,yes,yes,no,,,,,,,,,,yes,yes,yes,yes,no,account_half,64123720,9909623b-f3fe-4f02-8295-daf9f55321b9,2019-08-06T11:46:04,8/6/2019,,93,badakhshan_2,Mix
2019-08-06T12:31:27.768+04:30,2019-08-06T12:56:40.297+04:30,43683,3.58E+14,,2,yes,,,sector_ag_livestock,,north_eastern,badakhshan,jorm,khastak_payen,sel_dara,,sel_dara,khastak_payen_sel_dara,#REF!,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood,1,1,1,0,0,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_20_50_hh,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_left,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_outside_comm,connect_never,account_none,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,more_half,yes,half,malnour_less_half,yes,shelter_bricks,yes,yes_both,20_50_hh,very_few,yes,heating_dung,yes,yes,no,meds_not_available,yes,conflict_cause,yes,no,yes,no,no,yes,piped_public,damage_conflict,very_few,water_too_far,yes,yes,hh_pit,okay,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,,no,yes,yes,no,,,,,,,,,,yes,yes,yes,yes,yes,account_more_half,64123924,6f052c96-126e-4750-90fd-49bba257d3b3,2019-08-06T11:47:08,8/6/2019,,95,badakhshan_2,Mix
2019-08-06T13:28:42.585+04:30,2019-08-06T13:58:07.303+04:30,43683,3.58E+14,,2,yes,,,sector_village_admin,representative of displaced people,north_eastern,badakhshan,jorm,pelar,arjangan,,arjangan,pelar_arjangan,#REF!,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood events_avalanche_snowfall,1,1,1,1,0,0,0,events_active_conflict events_earthquake events_flood,1,1,1,0,0,0,0,yes,displ_20hh_less,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,,livestock_less_produce,ag_impact_more_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_day,needs_shelter needs_food needs_health,1,1,1,0,0,0,0,0,0,0,0,0,0,yes,,no,yes,more_half,yes,more_half,malnour_less_half,no_too_far,shelter_bricks,yes,yes_both,50_100_hh,very_few,yes,heating_dung,no,no,no,meds_not_available,no,disaster_cause,yes,no,no,no,no,yes,protected_well,damage_none,almost_all,water_none,yes,yes,hh_pit,very_poor,verbal_threat assault_no_weapon assault_weapon forced_work,1,1,1,0,1,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,,no,yes,yes,no,,,,,,,,,yes,yes,yes,yes,yes,yes,account_half,64124038,ffdb3212-c386-4ee0-9d7b-24c63a54b9c8,2019-08-06T11:47:48,8/6/2019,,96,badakhshan_2,Mix
2019-08-06T14:32:31.315+04:30,2019-08-06T14:55:13.017+04:30,43683,3.58E+14,,2,yes,,,sector_village_admin,,north_eastern,badakhshan,jorm,dashtak_wasati,dashtak,,dashtak,dashtak_wasati_dashtak,#REF!,face_to_face,yes,,,,events_earthquake events_flood events_drought,0,1,1,0,1,0,0,events_earthquake events_flood,0,1,1,0,0,0,0,yes,displ_20hh_less,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_less_produce,ag_impact_less_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,half,yes,very_few,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,yes,no,meds_expensive,yes,natural_cause,yes,yes,yes,yes,yes,no,piped_public,damage_none,almost_all,water_none,yes,yes,hh_pit,okay,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,,yes,no,no,no,,,,,,,,,,yes,yes,yes,no,yes,account_more_half,64124071,47e75c98-2a2e-4147-89d0-ebd96759a239,2019-08-06T11:48:07,8/6/2019,,97,badakhshan_2,Mix
2019-08-06T15:20:07.184+04:30,2019-08-06T15:48:03.356+04:30,43683,3.58E+14,,2,yes,,,sector_education,,north_eastern,badakhshan,jorm,farghamiro,shafchan,,shafchan,farghamiro_shafchan,#REF!,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood events_avalanche_snowfall,1,1,1,1,0,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20hh_less,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,no,road_blocked,access_half_day,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,more_half,yes,half,malnour_more_half,no_too_far,shelter_bricks,no,yes_both,20_50_hh,very_few,no,heating_dung,no,no,no,meds_not_available,no,disease_cause,no,yes,yes,yes,yes,yes,protected_well,damage_disaster,half,water_too_far,yes,yes,hh_pit,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,targeting_women,,yes,no,no,no,,,,,,,,,yes,no,yes,yes,yes,yes,account_more_half,64124085,59b7b3bc-f874-4423-98a7-20ee8e2b2d14,2019-08-06T11:48:24,8/6/2019,,98,badakhshan_2,Mix
2019-08-06T12:40:04.677+04:30,2019-08-06T13:32:26.826+04:30,43683,3.53E+14,,2,yes,,,sector_ag_livestock,,eastern,nangarhar,chaparhar,spin_jomat,abdurahmani_kalay,,abdurahmani_kalay,spin_jomat_abdurahmani_kalay,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20_50_hh,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,,livestock_died,ag_impact_half,no,yes,yes,no,,,,,,,,,info_within_comm,connect_24h,account_none,yes,,access_2h,needs_food needs_water,0,1,0,0,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,yes,half,malnour_more_half,no_too_far,shelter_bricks,yes,yes_both,less_20_hh,very_few,yes,heating_dung,no,no,no,meds_expensive,no,conflict_cause,no,yes,no,no,no,yes,protected_well,damage_both,very_few,water_not_functioning,no,yes,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,,no,yes,no,yes,constrain_playing_access livelihood_income psych_wellbeing,0,1,1,1,0,0,0,,,yes,yes,yes,yes,account_more_half,64124160,1145ad6c-be27-4cac-9e0d-35c134b50a51,2019-08-06T11:49:16,8/6/2019,,101,nangarhar_2,Mix
2019-08-06T13:01:52.048+04:30,2019-08-06T14:33:26.067+04:30,43683,3.53E+14,,2,yes,,,sector_ag_livestock,,eastern,nangarhar,chaparhar,spin_jomat,spin_jomat_loy_kalay,,spin_jomat_loy_kalay,spin_jomat_spin_jomat_loy_kalay,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,,livestock_died,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_2h,needs_food needs_employment needs_water,0,1,0,0,1,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,no,,malnour_more_half,no_not_accessible,shelter_bricks,yes,yes_both,less_20_hh,half,yes,heating_wood,no,no,no,meds_expensive,no,conflict_cause,no,yes,no,yes,yes,yes,unprotected_well,damage_both,very_few,water_not_functioning,no,yes,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,,no,yes,yes,yes,constrain_playing_access livelihood_income death_disability,0,1,1,0,1,0,0,yes,,yes,yes,yes,yes,account_more_half,64124163,3022fee5-ade4-4f5a-b71b-3cfdf9d2601b,2019-08-06T11:49:18,8/6/2019,,102,nangarhar_2,Mix
2019-08-06T13:36:44.409+04:30,2019-08-06T15:15:44.842+04:30,43683,3.53E+14,,2,yes,,,sector_ag_livestock,,eastern,nangarhar,chaparhar,hafizan,other,khan_kly,khan_kly,hafizan_khan_kly,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,yes,no,activity_livestock,,yes,yes_income_impact,0,0,1,1,0,0,,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_food needs_employment needs_water,0,1,0,0,1,1,0,0,0,0,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,yes,yes,no,meds_access,yes,disease_cause,no,yes,yes,yes,yes,no,pump_private,damage_none,half,water_expensive,yes,no,street_open_space,very_good,verbal_threat hinder_move forced_work,1,0,0,1,1,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,incidents_other,Verbaly threatenet or intimidated,yes,yes,yes,no,,,,,,,,,,,yes,yes,no,yes,account_more_half,64124168,70a55173-1ae4-4640-9759-e25f2fbd8d52,2019-08-06T11:49:21,8/6/2019,,103,nangarhar_2,Mix
2019-08-06T14:13:39.292+04:30,2019-08-06T15:48:26.761+04:30,43683,3.53E+14,,2,yes,,,sector_health,,eastern,nangarhar,chaparhar,hafizan,hafezan,,hafezan,hafizan_hafezan,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_few,yes,no,activityt_small_business,,,conflict_no,0,0,0,1,1,0,,,,yes,yes,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_seeds needs_employment needs_water,0,0,0,1,1,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,yes,heating_wood,yes,yes,yes,meds_access,yes,natural_cause,no,yes,yes,no,no,no,pump_private,damage_none,half,water_not_functioning,yes,no,street_open_space,very_good,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,,yes,yes,yes,yes,constrain_playing_access psych_wellbeing,0,1,0,1,0,0,0,,,yes,yes,yes,yes,account_half,64124170,653af61c-57c4-4935-b5d6-7738ac9ae90e,2019-08-06T11:49:23,8/6/2019,,104,nangarhar_2,Mix
2019-08-06T09:33:13.191+04:30,2019-08-06T11:37:25.440+04:30,43683,3.53E+14,,5,yes,,,sector_ag_livestock,,eastern,nangarhar,khogyani,mamla,sowi_zangal,,sowi_zangal,mamla_sowi_zangal,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_flood events_drought,0,0,1,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_dont_know,connect_never,account_very_few,yes,,access_2h,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,no,hunger_small,no,yes,very_few,no,,malnour_more_half,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,dont_know_cause,no,no,no,yes,yes,no,pump_private,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,incidents_other,No Problam,yes,no,yes,no,,,,,,,,,,yes,yes,yes,no,yes,account_more_half,64124499,51cc1de0-f1d1-402d-8bd4-56aca76ef38f,2019-08-06T11:53:41,8/6/2019,,106,nangarhar_5,Conflict Intensity
2019-08-06T12:03:57.481+04:30,2019-08-06T13:12:59.824+04:30,43683,3.53E+14,,5,yes,,,sector_ag_livestock,,eastern,nangarhar,khogyani,mamla,mamla,,mamla,mamla_mamla,#REF!,face_to_face,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,yes,displ_few,yes,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_dont_know,connect_never,account_very_few,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,yes,shelter_bricks,no,no,,,yes,heating_wood,yes,yes,no,meds_expensive,no,dont_know_cause,no,yes,yes,yes,yes,no,pump_private,damage_disaster,half,water_not_functioning,yes,yes,hh_pit,okay,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,,yes,no,yes,yes,psych_wellbeing death_disability,0,0,0,1,1,0,0,yes,yes,no,no,yes,yes,account_more_half,64124502,d05b94e6-7402-4c5e-94b3-9c08aa2d6adc,2019-08-06T11:53:43,8/6/2019,,107,nangarhar_5,Conflict Intensity
2019-08-06T13:19:13.027+04:30,2019-08-06T13:59:39.347+04:30,43683,3.53E+14,,5,yes,,,sector_village_admin,,eastern,nangarhar,khogyani,mamla,darwazagi,,darwazagi,mamla_darwazagi,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_flood events_drought,0,0,1,0,1,0,0,yes,displ_few,yes,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_dont_know,connect_never,account_very_few,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_very_few,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,dont_know_cause,no,yes,yes,yes,yes,no,pump_private,damage_disaster,half,water_not_functioning,no,yes,hh_pit,very_good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,yes,no,no,no,,,,,,,,,,no,yes,yes,no,yes,account_more_half,64124507,b6f77235-422c-4e06-9e86-166085706d2e,2019-08-06T11:53:47,8/6/2019,,108,nangarhar_5,Conflict Intensity
2019-08-06T15:10:54.826+04:30,2019-08-06T15:49:09.173+04:30,43683,3.53E+14,,5,yes,,,sector_village_admin,,eastern,nangarhar,khogyani,mamla,lewaneyan,,lewaneyan,mamla_lewaneyan,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,yes,yes,activity_labour,,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_less_half,yes,no,no,no,,,,,,,,,info_dont_know,connect_few_days,account_more_half,no,no_road,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,dont_know_cause,no,no,yes,no,no,yes,pump_private,damage_disaster,half,water_not_functioning,no,yes,hh_pit,very_good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,yes,no,no,yes,constrain_playing_access psych_wellbeing death_disability,0,1,0,1,1,0,0,,,yes,yes,no,yes,account_more_half,64124512,78c413a6-08d0-4868-8b4a-6fed54b7509d,2019-08-06T11:53:50,8/6/2019,,109,nangarhar_5,Conflict Intensity
