start,end,today,deviceid,audit,enumerator_id,survey_consent,ki_sector,province_reporting,district_reporting,bsu_reporting,settlement_name,concat,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,_validation_status,_index,enumerator_id_final,
2019-08-06T10:51:22.784+04:30,2019-08-06T11:11:52.537+04:30,06/08/2019,3.52144E+14,,3,yes,sector_village_admin,kunduz,chahar_darah,chahar_shahid_gharia_ghasab,balouch_ha,chahar_darah_chahar_shahid_gharia_ghasab_balouch_ha,face_to_face,yes,,,,events_active_conflict events_earthquake,1,1,0,0,0,0,0,events_active_conflict events_avalanche_snowfall,1,0,0,1,0,0,0,yes,displ_20hh_less,yes,yes,activity_ag,yes,,yes_livestock_impact yes_income_impact,1,0,1,1,0,0,livestock_ill,,yes,yes,yes,yes,assistance_food assistance_shelter,1,1,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_health,1,1,1,0,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,yes,yes_conflict,less_20_hh,very_few,no,heating_dung,no,yes,yes,meds_expensive,yes,conflict_cause,yes,yes,yes,yes,yes,yes,protected_well,damage_conflict,very_few,water_too_far,yes,yes,communal_bin,okay,verbal_threat assault_weapon,1,0,1,0,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,no,yes,no,no,,,,,,,,,yes,yes,yes,yes,no,yes,account_more_half,64118295,078b1c30-7fee-4769-a021-0937546b3d29,2019-08-06T11:10:20,,79,kunduz_3,
2019-08-06T12:17:57.484+04:30,2019-08-06T12:41:25.478+04:30,06/08/2019,3.52144E+14,,3,yes,sector_ag_livestock,kunduz,chahar_darah,ghoro_gheshlagh_isa_khel,aissa_khil,chahar_darah_ghoro_gheshlagh_isa_khel_aissa_khil,phone_interview,yes,,,,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,yes,displ_20_50_hh,yes,yes,activity_ag,yes,,yes_income_impact,0,0,1,1,0,0,,,yes,no,yes,yes,assistance_shelter,0,1,0,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_health needs_water,1,0,1,0,0,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_less_half,yes,shelter_bricks,no,yes_both,20_50_hh,very_few,no,heating_wood,no,yes,yes,meds_not_available,yes,conflict_cause,yes,no,yes,yes,yes,yes,unprotected_well,damage_conflict,half,water_social_restrictions,yes,yes,street_open_space,okay,assault_no_weapon hinder_move,0,1,0,1,0,0,0,0,0,assault_no_weapon forced_work,0,1,0,0,1,0,0,0,0,targeting_women,no,yes,no,yes,constrain_playing_access psych_wellbeing,0,1,0,1,0,0,0,yes,yes,yes,yes,yes,yes,account_more_half,64118320,1f17a8ab-1e09-47a5-8e9d-d0c546f2adc6,2019-08-06T11:10:30,,81,kunduz_3,
2019-08-06T10:12:35.879+04:30,2019-08-06T10:53:30.145+04:30,06/08/2019,3.56259E+14,,1,yes,sector_ag_livestock,baghlan,pul_e_khumri,bagh_shamal,bagh_i_shamal_2,pul_e_khumri_bagh_shamal_bagh_i_shamal_2,face_to_face,yes,,,,events_active_conflict events_earthquake,1,1,0,0,0,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,1,0,0,,ag_impact_less_half,yes,no,no,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_wood,yes,yes,no,meds_access,yes,conflict_cause,yes,yes,yes,yes,no,no,pump_public,damage_none,almost_all,water_none,yes,yes,hh_pit,okay,assault_weapon,0,0,1,0,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,no,no,yes,yes,psych_wellbeing,0,0,0,1,0,0,0,yes,,yes,yes,yes,yes,account_more_half,64120175,987dd7d5-bec6-415e-9833-b9afdf1ad5f5,2019-08-06T11:21:40,,83,baghlan_1,
2019-08-06T12:11:17.297+04:30,2019-08-06T12:40:11.087+04:30,06/08/2019,3.56259E+14,,1,yes,sector_village_admin,baghlan,pul_e_khumri,markaz_pule_khumri,pul_e_khumri,pul_e_khumri_markaz_pule_khumri_pul_e_khumri,face_to_face,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,yes,yes,activity_labour,,,yes_income_impact,0,0,1,1,0,0,,,no,no,yes,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_outside_comm,connect_24h,account_more_half,yes,,access_2h,needs_shelter needs_health needs_employment,1,0,1,0,1,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,yes,shelter_bricks,no,no,,,no,heating_charcoal,yes,yes,no,meds_access,yes,disease_cause,no,yes,yes,yes,yes,no,protected_well,damage_none,almost_all,water_none,yes,no,burning,okay,assault_weapon,0,0,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,no,no,yes,yes,psych_wellbeing,0,0,0,1,0,0,0,no,,no,no,no,yes,account_more_half,64120242,df9dc4a2-f727-4b1f-8b6b-b64c4ba80f9a,2019-08-06T11:22:07,,84,baghlan_1,
2019-08-06T12:48:39.595+04:30,2019-08-06T13:10:45.441+04:30,06/08/2019,3.56259E+14,,1,yes,sector_village_admin,baghlan,pul_e_khumri,markaz_pule_khumri,qahwakhana,pul_e_khumri_markaz_pule_khumri_qahwakhana,face_to_face,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,yes,yes,activity_labour,,,yes_income_impact,0,0,1,1,0,0,,,yes,no,no,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_outside_comm,connect_24h,account_more_half,yes,,access_2h,needs_shelter needs_food needs_employment,1,1,0,0,1,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,yes,shelter_bricks,no,no,,,no,heating_charcoal,yes,yes,no,meds_access,yes,disease_cause,no,yes,yes,yes,yes,no,protected_well,damage_none,almost_all,water_none,yes,no,hh_pit,okay,verbal_threat assault_no_weapon assault_weapon,1,1,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,no,no,yes,yes,livelihood_income psych_wellbeing,0,0,1,1,0,0,0,no,,yes,no,no,yes,account_more_half,64120273,d777af5a-73e9-46bf-8d70-db06c503285e,2019-08-06T11:22:19,,85,baghlan_1,
2019-08-06T14:58:23.997+04:30,2019-08-06T15:30:30.988+04:30,06/08/2019,3.56259E+14,,1,yes,sector_health,baghlan,pul_e_khumri,bala_dori,bala_dori_awal,pul_e_khumri_bala_dori_bala_dori_awal,face_to_face,yes,,,,events_active_conflict events_earthquake events_drought,1,1,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_20hh_less,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_left,ag_impact_less_half,yes,no,yes,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_outside_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,less_20_hh,very_few,yes,heating_charcoal,no,yes,yes,meds_not_available,yes,conflict_cause,yes,yes,yes,yes,no,yes,pump_public,damage_none,almost_all,water_none,yes,no,hh_pit,okay,verbal_threat assault_no_weapon assault_weapon,1,1,1,0,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,no,no,yes,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,yes,,yes,no,yes,yes,account_more_half,64120328,8be08426-6fc8-4d99-a1fa-35e63ead0f31,2019-08-06T11:22:45,,87,baghlan_1,
2019-08-06T08:29:18.618+04:30,2019-08-06T08:49:48.330+04:30,06/08/2019,3.54051E+14,,7,yes,sector_village_admin,kunduz,chahar_darah,ghosh_tepa,qowsh_tapa,chahar_darah_ghosh_tepa_qowsh_tapa,phone_interview,yes,,,,events_flood,0,0,1,0,0,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20_50_hh,yes,no,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_ill,ag_impact_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_employment needs_water,0,0,1,0,1,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,very_few,malnour_none,no_too_far,shelter_bricks,no,yes_disaster,20_50_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,no,yes,yes,no,,,,,,,,,,,yes,yes,no,no,account_half,64121911,57e2106e-3409-4f87-9107-961dddaef6fc,2019-08-06T11:33:17,,88,kunduz_7,
2019-08-06T13:51:33.658+04:30,2019-08-06T14:10:41.841+04:30,06/08/2019,3.54051E+14,,7,yes,sector_village_admin,kunduz,chahar_darah,chahar_shahid_gharia_ghasab,charai_abad,chahar_darah_chahar_shahid_gharia_ghasab_charai_abad,phone_interview,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_20_50_hh,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_ill,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,yes,half,malnour_none,no_too_far,shelter_bricks,no,yes_disaster,20_50_hh,half,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,sfc_water,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,no,no,no,no,,,,,,,,,,no,yes,yes,no,yes,account_half,64121917,98cab17e-83e6-49e0-9aec-5af75f78a9d3,2019-08-06T11:33:22,,89,kunduz_7,
2019-08-06T14:12:58.896+04:30,2019-08-06T14:36:21.339+04:30,06/08/2019,3.54051E+14,,7,yes,sector_village_admin,kunduz,chahar_darah,ghangharat,basos_payen,chahar_darah_ghangharat_basos_payen,phone_interview,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_ill,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,no,armed_actors,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,no,yes_conflict,50_100_hh,very_few,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,no,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,no,yes,yes,no,,,,,,,,,no,,yes,yes,no,yes,account_more_half,64121923,6b2d885e-fc3e-4672-9ea4-2aeee3b9e867,2019-08-06T11:33:27,,90,kunduz_7,
2019-08-06T15:36:14.612+04:30,2019-08-06T16:01:11.880+04:30,06/08/2019,3.54051E+14,,7,yes,sector_village_admin,kunduz,chahar_darah,mama_khel,madrasa_qanqarat,chahar_darah_mama_khel_madrasa_qanqarat,phone_interview,yes,,,,events_drought,0,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,yes,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_ill,ag_impact_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_water,0,0,1,1,0,1,0,0,0,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,no,no,,,no,heating_wood,no,no,no,meds_not_available,no,disease_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_not_functioning,no,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,no,no,no,no,,,,,,,,,no,,yes,yes,yes,yes,account_half,64121945,067a794b-199b-460e-b66b-25ff2e651610,2019-08-06T11:33:36,,92,kunduz_7,
2019-08-06T09:52:59.854+04:30,2019-08-06T10:20:07.019+04:30,06/08/2019,3.58128E+14,,2,yes,sector_village_admin,badakhshan,jorm,khastak_payen,arwat,jorm_khastak_payen_arwat,face_to_face,yes,,,,events_earthquake events_flood events_avalanche_snowfall,0,1,1,1,0,0,0,events_earthquake events_flood,0,1,1,0,0,0,0,yes,displ_20_50_hh,no,no,activity_labour,,,yes_income_impact,0,0,1,1,0,0,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,no,hunger_small,yes,yes,half,yes,half,malnour_more_half,no_not_accessible,shelter_bricks,yes,yes_disaster,50_100_hh,very_few,yes,heating_dung,no,no,no,meds_expensive,no,disease_cause,yes,no,yes,no,no,yes,piped_public,damage_disaster,almost_all,water_none,yes,yes,burning,okay,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat assault_no_weapon hinder_move,1,1,0,1,0,0,0,0,0,targeting_women,yes,yes,yes,no,,,,,,,,,,yes,yes,yes,yes,no,account_half,64123720,9909623b-f3fe-4f02-8295-daf9f55321b9,2019-08-06T11:46:04,,93,badakhshan_2,
2019-08-06T12:31:27.768+04:30,2019-08-06T12:56:40.297+04:30,06/08/2019,3.58128E+14,,2,yes,sector_ag_livestock,badakhshan,jorm,khastak_payen,sel_dara,jorm_khastak_payen_sel_dara,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood,1,1,1,0,0,0,0,events_flood,0,0,1,0,0,0,0,yes,displ_20_50_hh,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_left,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_outside_comm,connect_never,account_none,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,more_half,yes,half,malnour_less_half,yes,shelter_bricks,yes,yes_both,20_50_hh,very_few,yes,heating_dung,yes,yes,no,meds_not_available,yes,conflict_cause,yes,no,yes,no,no,yes,piped_public,damage_conflict,very_few,water_too_far,yes,yes,hh_pit,okay,verbal_threat assault_weapon hinder_move,1,0,1,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,no,yes,yes,no,,,,,,,,,,yes,yes,yes,yes,yes,account_more_half,64123924,6f052c96-126e-4750-90fd-49bba257d3b3,2019-08-06T11:47:08,,95,badakhshan_2,
2019-08-06T13:28:42.585+04:30,2019-08-06T13:58:07.303+04:30,06/08/2019,3.58128E+14,,2,yes,sector_village_admin,badakhshan,jorm,pelar,arjangan,jorm_pelar_arjangan,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood events_avalanche_snowfall,1,1,1,1,0,0,0,events_active_conflict events_earthquake events_flood,1,1,1,0,0,0,0,yes,displ_20hh_less,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,livestock_less_produce,ag_impact_more_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_day,needs_shelter needs_food needs_health,1,1,1,0,0,0,0,0,0,0,0,0,0,yes,,no,yes,more_half,yes,more_half,malnour_less_half,no_too_far,shelter_bricks,yes,yes_both,50_100_hh,very_few,yes,heating_dung,no,no,no,meds_not_available,no,disaster_cause,yes,no,no,no,no,yes,protected_well,damage_none,almost_all,water_none,yes,yes,hh_pit,very_poor,verbal_threat assault_no_weapon assault_weapon forced_work,1,1,1,0,1,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,targeting_women,no,yes,yes,no,,,,,,,,,yes,yes,yes,yes,yes,yes,account_half,64124038,ffdb3212-c386-4ee0-9d7b-24c63a54b9c8,2019-08-06T11:47:48,,96,badakhshan_2,
2019-08-06T14:32:31.315+04:30,2019-08-06T14:55:13.017+04:30,06/08/2019,3.58128E+14,,2,yes,sector_village_admin,badakhshan,jorm,dashtak_wasati,dashtak,jorm_dashtak_wasati_dashtak,face_to_face,yes,,,,events_earthquake events_flood events_drought,0,1,1,0,1,0,0,events_earthquake events_flood,0,1,1,0,0,0,0,yes,displ_20hh_less,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_shelter needs_food needs_seeds,1,1,0,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,half,yes,very_few,malnour_less_half,no_too_expensive,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,yes,no,meds_expensive,yes,natural_cause,yes,yes,yes,yes,yes,no,piped_public,damage_none,almost_all,water_none,yes,yes,hh_pit,okay,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,yes,no,no,no,,,,,,,,,,yes,yes,yes,no,yes,account_more_half,64124071,47e75c98-2a2e-4147-89d0-ebd96759a239,2019-08-06T11:48:07,,97,badakhshan_2,
2019-08-06T15:20:07.184+04:30,2019-08-06T15:48:03.356+04:30,06/08/2019,3.58128E+14,,2,yes,sector_education,badakhshan,jorm,farghamiro,shafchan,jorm_farghamiro_shafchan,face_to_face,yes,,,,events_active_conflict events_earthquake events_flood events_avalanche_snowfall,1,1,1,1,0,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_20hh_less,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_none,no,road_blocked,access_half_day,needs_food needs_health needs_seeds,0,1,1,1,0,0,0,0,0,0,0,0,0,yes,,yes,yes,more_half,yes,half,malnour_more_half,no_too_far,shelter_bricks,no,yes_both,20_50_hh,very_few,no,heating_dung,no,no,no,meds_not_available,no,disease_cause,no,yes,yes,yes,yes,yes,protected_well,damage_disaster,half,water_too_far,yes,yes,hh_pit,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,targeting_women,yes,no,no,no,,,,,,,,,yes,no,yes,yes,yes,yes,account_more_half,64124085,59b7b3bc-f874-4423-98a7-20ee8e2b2d14,2019-08-06T11:48:24,,98,badakhshan_2,
2019-08-06T12:40:04.677+04:30,2019-08-06T13:32:26.826+04:30,06/08/2019,3.53414E+14,,2,yes,sector_ag_livestock,nangarhar,chaparhar,spin_jomat,abdurahmani_kalay,chaparhar_spin_jomat_abdurahmani_kalay,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_20_50_hh,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,livestock_died,ag_impact_half,no,yes,yes,no,,,,,,,,,info_within_comm,connect_24h,account_none,yes,,access_2h,needs_food needs_water,0,1,0,0,0,1,0,0,0,0,0,0,0,yes,,no,yes,very_few,yes,half,malnour_more_half,no_too_far,shelter_bricks,yes,yes_both,less_20_hh,very_few,yes,heating_dung,no,no,no,meds_expensive,no,conflict_cause,no,yes,no,no,no,yes,protected_well,damage_both,very_few,water_not_functioning,no,yes,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,no,yes,no,yes,constrain_playing_access livelihood_income psych_wellbeing,0,1,1,1,0,0,0,,,yes,yes,yes,yes,account_more_half,64124160,1145ad6c-be27-4cac-9e0d-35c134b50a51,2019-08-06T11:49:16,,101,nangarhar_2,
2019-08-06T13:01:52.048+04:30,2019-08-06T14:33:26.067+04:30,06/08/2019,3.53414E+14,,2,yes,sector_ag_livestock,nangarhar,chaparhar,spin_jomat,spin_jomat_loy_kalay,chaparhar_spin_jomat_spin_jomat_loy_kalay,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,no,no,activity_livestock,,yes,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,livestock_died,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_2h,needs_food needs_employment needs_water,0,1,0,0,1,1,0,0,0,0,0,0,0,no,hunger_small,no,yes,half,no,,malnour_more_half,no_not_accessible,shelter_bricks,yes,yes_both,less_20_hh,half,yes,heating_wood,no,no,no,meds_expensive,no,conflict_cause,no,yes,no,yes,yes,yes,unprotected_well,damage_both,very_few,water_not_functioning,no,yes,street_open_space,okay,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,constrain_playing_access livelihood_income death_disability,0,1,1,0,1,0,0,yes,,yes,yes,yes,yes,account_more_half,64124163,3022fee5-ade4-4f5a-b71b-3cfdf9d2601b,2019-08-06T11:49:18,,102,nangarhar_2,
2019-08-06T13:36:44.409+04:30,2019-08-06T15:15:44.842+04:30,06/08/2019,3.53414E+14,,2,yes,sector_ag_livestock,nangarhar,chaparhar,hafizan,gaza_kalan,chaparhar_hafizan_gaza_kalan,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,yes,no,activity_livestock,,yes,yes_income_impact,0,0,1,1,0,0,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_food needs_employment needs_water,0,1,0,0,1,1,0,0,0,0,0,0,0,yes,,yes,yes,half,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,yes,yes,no,meds_access,yes,disease_cause,no,yes,yes,yes,yes,no,pump_private,damage_none,half,water_expensive,yes,no,street_open_space,very_good,verbal_threat hinder_move forced_work,1,0,0,1,1,0,0,0,0,hinder_move,0,0,0,1,0,0,0,0,0,incidents_other,yes,yes,yes,no,,,,,,,,,,,yes,yes,no,yes,account_more_half,64124168,70a55173-1ae4-4640-9759-e25f2fbd8d52,2019-08-06T11:49:21,,103,nangarhar_2,
2019-08-06T14:13:39.292+04:30,2019-08-06T15:48:26.761+04:30,06/08/2019,3.53414E+14,,2,yes,sector_health,nangarhar,chaparhar,hafizan,hafezan,chaparhar_hafizan_hafezan,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,yes,displ_few,yes,no,activityt_small_business,,,conflict_no,0,0,0,1,1,0,,,yes,yes,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_seeds needs_employment needs_water,0,0,0,1,1,1,0,0,0,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,yes,heating_wood,yes,yes,yes,meds_access,yes,natural_cause,no,yes,yes,no,no,no,pump_private,damage_none,half,water_not_functioning,yes,no,street_open_space,very_good,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,yes,yes,yes,yes,constrain_playing_access psych_wellbeing,0,1,0,1,0,0,0,,,yes,yes,yes,yes,account_half,64124170,653af61c-57c4-4935-b5d6-7738ac9ae90e,2019-08-06T11:49:23,,104,nangarhar_2,
